timestamp,source,measurement,value,unit,resolution
2017-09-08T16:25:00Z,GOES16_SGPS,p_flux,700.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:26:00Z,GOES16_MPSH,e_flux,1620.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:26:00Z,GOES16_SGPS,p_flux,705.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:27:00Z,GOES16_MPSH,e_flux,1635.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:27:00Z,GOES16_SGPS,p_flux,710.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:28:00Z,GOES16_MPSH,e_flux,1650.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:28:00Z,GOES16_SGPS,p_flux,715.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:29:00Z,GOES16_MPSH,e_flux,1665.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:29:00Z,GOES16_SGPS,p_flux,720.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:30:00Z,GOES16_MPSH,e_flux,1680.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:30:00Z,GOES16_SGPS,p_flux,725.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:31:00Z,GOES16_MPSH,e_flux,1685.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:31:00Z,GOES16_SGPS,p_flux,730.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:32:00Z,GOES16_MPSH,e_flux,1690.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:32:00Z,GOES16_SGPS,p_flux,735.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:33:00Z,GOES16_MPSH,e_flux,1695.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:33:00Z,GOES16_SGPS,p_flux,740.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:34:00Z,GOES16_MPSH,e_flux,1700.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:34:00Z,GOES16_SGPS,p_flux,745.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:35:00Z,GOES16_MPSH,e_flux,1705.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:35:00Z,GOES16_SGPS,p_flux,750.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:36:00Z,GOES16_MPSH,e_flux,1710.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:36:00Z,GOES16_SGPS,p_flux,755.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:37:00Z,GOES16_MPSH,e_flux,1715.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:37:00Z,GOES16_SGPS,p_flux,760.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:38:00Z,GOES16_MPSH,e_flux,1720.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:38:00Z,GOES16_SGPS,p_flux,765.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:39:00Z,GOES16_MPSH,e_flux,1725.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:39:00Z,GOES16_SGPS,p_flux,770.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:40:00Z,GOES16_MPSH,e_flux,1730.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:40:00Z,GOES16_SGPS,p_flux,775.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:41:00Z,GOES16_MPSH,e_flux,1735.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:41:00Z,GOES16_SGPS,p_flux,780.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:42:00Z,GOES16_MPSH,e_flux,1740.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:42:00Z,GOES16_SGPS,p_flux,785.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:43:00Z,GOES16_MPSH,e_flux,1745.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:43:00Z,GOES16_SGPS,p_flux,790.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:44:00Z,GOES16_MPSH,e_flux,1750.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:44:00Z,GOES16_SGPS,p_flux,795.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:45:00Z,GOES16_MPSH,e_flux,1755.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:45:00Z,GOES16_SGPS,p_flux,800.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:46:00Z,GOES16_MPSH,e_flux,1760.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:46:00Z,GOES16_SGPS,p_flux,805.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:47:00Z,GOES16_MPSH,e_flux,1765.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:47:00Z,GOES16_SGPS,p_flux,810.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:48:00Z,GOES16_MPSH,e_flux,1770.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:48:00Z,GOES16_SGPS,p_flux,815.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:49:00Z,GOES16_MPSH,e_flux,1775.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:49:00Z,GOES16_SGPS,p_flux,820.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:50:00Z,GOES16_MPSH,e_flux,1780.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:50:00Z,GOES16_SGPS,p_flux,825.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:51:00Z,GOES16_MPSH,e_flux,1785.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:51:00Z,GOES16_SGPS,p_flux,830.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:52:00Z,GOES16_MPSH,e_flux,1790.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:52:00Z,GOES16_SGPS,p_flux,835.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:53:00Z,GOES16_MPSH,e_flux,1795.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:53:00Z,GOES16_SGPS,p_flux,840.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:54:00Z,GOES16_MPSH,e_flux,1800.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:54:00Z,GOES16_SGPS,p_flux,845.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:55:00Z,GOES16_MPSH,e_flux,1805.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:55:00Z,GOES16_SGPS,p_flux,850.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:56:00Z,GOES16_MPSH,e_flux,1810.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:56:00Z,GOES16_SGPS,p_flux,855.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:57:00Z,GOES16_MPSH,e_flux,1815.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:57:00Z,GOES16_SGPS,p_flux,860.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:58:00Z,GOES16_MPSH,e_flux,1820.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:58:00Z,GOES16_SGPS,p_flux,865.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:59:00Z,GOES16_MPSH,e_flux,1825.0,particles/cm2/s/sr/MeV,1min
2017-09-08T16:59:00Z,GOES16_SGPS,p_flux,870.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:00:00Z,GOES16_MPSH,e_flux,1830.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:00:00Z,GOES16_SGPS,p_flux,875.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:01:00Z,GOES16_MPSH,e_flux,1835.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:01:00Z,GOES16_SGPS,p_flux,877.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:02:00Z,GOES16_MPSH,e_flux,1840.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:02:00Z,GOES16_SGPS,p_flux,879.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:03:00Z,GOES16_MPSH,e_flux,1845.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:03:00Z,GOES16_SGPS,p_flux,881.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:04:00Z,GOES16_MPSH,e_flux,1850.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:04:00Z,GOES16_SGPS,p_flux,883.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:05:00Z,GOES16_MPSH,e_flux,1855.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:05:00Z,GOES16_SGPS,p_flux,885.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:06:00Z,GOES16_MPSH,e_flux,1860.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:06:00Z,GOES16_SGPS,p_flux,887.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:07:00Z,GOES16_MPSH,e_flux,1865.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:07:00Z,GOES16_SGPS,p_flux,889.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:08:00Z,GOES16_MPSH,e_flux,1870.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:08:00Z,GOES16_SGPS,p_flux,891.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:09:00Z,GOES16_MPSH,e_flux,1875.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:09:00Z,GOES16_SGPS,p_flux,893.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:10:00Z,GOES16_MPSH,e_flux,1880.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:10:00Z,GOES16_SGPS,p_flux,895.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:11:00Z,GOES16_MPSH,e_flux,1885.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:11:00Z,GOES16_SGPS,p_flux,897.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:12:00Z,GOES16_MPSH,e_flux,1890.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:12:00Z,GOES16_SGPS,p_flux,899.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:13:00Z,GOES16_MPSH,e_flux,1895.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:13:00Z,GOES16_SGPS,p_flux,901.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:14:00Z,GOES16_MPSH,e_flux,1900.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:14:00Z,GOES16_SGPS,p_flux,903.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:15:00Z,GOES16_MPSH,e_flux,1905.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:15:00Z,GOES16_SGPS,p_flux,905.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:16:00Z,GOES16_MPSH,e_flux,1910.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:16:00Z,GOES16_SGPS,p_flux,907.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:17:00Z,GOES16_MPSH,e_flux,1915.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:17:00Z,GOES16_SGPS,p_flux,909.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:18:00Z,GOES16_MPSH,e_flux,1920.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:18:00Z,GOES16_SGPS,p_flux,911.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:19:00Z,GOES16_MPSH,e_flux,1925.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:19:00Z,GOES16_SGPS,p_flux,913.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:20:00Z,GOES16_MPSH,e_flux,1930.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:20:00Z,GOES16_SGPS,p_flux,915.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:21:00Z,GOES16_MPSH,e_flux,1935.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:21:00Z,GOES16_SGPS,p_flux,917.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:22:00Z,GOES16_MPSH,e_flux,1940.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:22:00Z,GOES16_SGPS,p_flux,919.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:23:00Z,GOES16_MPSH,e_flux,1945.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:23:00Z,GOES16_SGPS,p_flux,921.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:24:00Z,GOES16_MPSH,e_flux,1950.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:24:00Z,GOES16_SGPS,p_flux,923.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:25:00Z,GOES16_MPSH,e_flux,1955.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:25:00Z,GOES16_SGPS,p_flux,925.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:26:00Z,GOES16_MPSH,e_flux,1960.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:26:00Z,GOES16_SGPS,p_flux,927.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:27:00Z,GOES16_MPSH,e_flux,1965.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:27:00Z,GOES16_SGPS,p_flux,929.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:28:00Z,GOES16_MPSH,e_flux,1970.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:28:00Z,GOES16_SGPS,p_flux,931.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:29:00Z,GOES16_MPSH,e_flux,1975.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:29:00Z,GOES16_SGPS,p_flux,933.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:30:00Z,GOES16_MPSH,e_flux,1980.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:30:00Z,GOES16_SGPS,p_flux,935.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:31:00Z,GOES16_SGPS,p_flux,937.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:32:00Z,GOES16_SGPS,p_flux,939.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:33:00Z,GOES16_SGPS,p_flux,941.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:34:00Z,GOES16_SGPS,p_flux,943.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:35:00Z,GOES16_SGPS,p_flux,945.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:36:00Z,GOES16_SGPS,p_flux,947.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:37:00Z,GOES16_SGPS,p_flux,949.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:38:00Z,GOES16_SGPS,p_flux,951.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:39:00Z,GOES16_SGPS,p_flux,953.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:40:00Z,GOES16_SGPS,p_flux,955.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:41:00Z,GOES16_SGPS,p_flux,957.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:42:00Z,GOES16_SGPS,p_flux,959.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:43:00Z,GOES16_SGPS,p_flux,961.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:44:00Z,GOES16_SGPS,p_flux,963.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:45:00Z,GOES16_SGPS,p_flux,965.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:46:00Z,GOES16_SGPS,p_flux,967.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:47:00Z,GOES16_SGPS,p_flux,969.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:48:00Z,GOES16_SGPS,p_flux,971.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:49:00Z,GOES16_SGPS,p_flux,973.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:50:00Z,GOES16_SGPS,p_flux,975.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:51:00Z,GOES16_SGPS,p_flux,977.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:52:00Z,GOES16_SGPS,p_flux,979.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:53:00Z,GOES16_SGPS,p_flux,981.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:54:00Z,GOES16_SGPS,p_flux,983.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:55:00Z,GOES16_SGPS,p_flux,985.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:56:00Z,GOES16_SGPS,p_flux,987.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:57:00Z,GOES16_SGPS,p_flux,989.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:58:00Z,GOES16_SGPS,p_flux,991.0,particles/cm2/s/sr/MeV,1min
2017-09-08T17:59:00Z,GOES16_SGPS,p_flux,993.0,particles/cm2/s/sr/MeV,1min
2017-09-08T18:00:00Z,GOES16_SGPS,p_flux,995.0,particles/cm2/s/sr/MeV,1min
